state,city,popular_destination,latitude,longitude,interest,google_rating,price_fare,place_category,estimated_visits,popularity_score,best_season_to_visit,crowd_level,synthetic_review,sentiment_score,experience_score,item_id
Delhi,Delhi,National Gallery of Modern Art,28.6101926,77.2344179,"Arts, Science & Literature Attractions",4.5,20,Urban,5113,2.755415563,October to March,Medium,National Gallery of Modern Art is a highly recommended urban destination with an excellent overall experience.,0.272,3.209083113,923
Tamil Nadu,Coimbatore,Black Thunder amusement park,11.0168445,76.9558321,Adventure & Outdoor Activities,4.6,0,Urban,25179,3.032894279,October to March,High,Black Thunder amusement park is a highly recommended urban destination with an excellent overall experience.,0.198666667,3.204578856,924
Uttar Pradesh,Lucknow,British Residency,26.8606372,80.9267863,Cultural & Heritage Sites,4.5,0,Urban,25231,2.973457864,October to March,High,British Residency is a highly recommended urban destination with an excellent overall experience.,0.232,3.192691573,925
Andaman and Nicobar Islands,Port Blair,Underwater Sea walk,10.7448873,92.4999918,Adventure & Outdoor Activities,4.0,1000,Urban,4729,2.451253705,October to March,Medium,Underwater Sea walk is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.177750741,926
Daman and Diu,Daman,St.Jerome Fort,20.55466502,71.88570098,Cultural & Heritage Sites,4.0,70,Urban,4597,2.449823067,October to March,Medium,St.Jerome Fort is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.177464613,927
Uttarakhand,Ranikhet,Chaubatia Gardens,29.6197419,79.4610397,Sightseeing & Exploration,4.0,50,Urban,4481,2.448565839,October to March,Medium,Chaubatia Gardens is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.177213168,928
Karnataka,Bangalore,Nehru Planetarium,12.9779291,77.5951549,"Arts, Science & Literature Attractions",4.0,35,Urban,4425,2.447958902,October to March,Medium,Nehru Planetarium is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.17709178,929
Haryana,Gurugram,Indian Transport history,29.0587757,76.085601,"Arts, Science & Literature Attractions",4.0,50,Urban,4357,2.447221906,October to March,Medium,Indian Transport history is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176944381,930
Sikkim,Ravangla,Temi tea garden,27.2398,88.427643,Sightseeing & Exploration,4.0,60,Urban,4346,2.447102686,October to March,Medium,Temi tea garden is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176920537,931
Sikkim,Gangtok,"Yak safari , Dzongri",27.466667,88.15,Adventure & Outdoor Activities,4.0,200,Urban,4333,2.44696179,October to March,Medium,"Yak safari , Dzongri is a popular urban place offering a pleasant and enjoyable visit.",0.458333333,3.176892358,932
Uttar Pradesh,Agra,Sheesh Mahal,31.5899396,74.3131807,Cultural & Heritage Sites,4.0,10,Urban,4229,2.44583462,October to March,Medium,Sheesh Mahal is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176666924,933
Maharashtra,Nagpur,Krazy Castle Aqua Park,21.1282952,79.0462212,Adventure & Outdoor Activities,4.0,490,Urban,4224,2.44578043,October to March,Medium,Krazy Castle Aqua Park is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176656086,934
Tamil Nadu,Madurai,Banana market,9.9297856,77.5897123,"Culinary & Food Experiences, Shopping & Markets",4.0,50,Urban,4178,2.445281874,October to March,Medium,Banana market is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176556375,935
Sikkim,Gangtok,Cable Ride at Gangtok,27.3313512,88.6138113,Adventure & Outdoor Activities,4.0,40,Urban,4141,2.444880861,October to March,Medium,Cable Ride at Gangtok is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176476172,936
Uttar Pradesh,Ayodhya,Sita ki rasoi,26.7921605,82.1997954,Religious & Spiritual Pilgrimages,4.0,300,Religious,4103,2.444469011,October to March,Medium,Sita ki rasoi is a popular religious place offering a pleasant and enjoyable visit.,0.458333333,3.176393802,937
Himachal Pradesh,Dalhousie,Trek to Ganji Pahari,32.5164533,75.9935243,Adventure & Outdoor Activities,4.0,5000,Urban,4085,2.444273924,October to March,Medium,Trek to Ganji Pahari is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176354785,938
Sikkim,Gangtok,Skiing by Mt Katao,27.6525132,88.8128996,Adventure & Outdoor Activities,4.0,1000,Urban,4014,2.443504414,October to March,Medium,Skiing by Mt Katao is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176200883,939
Daman and Diu,Diu,Diu museum,20.7155688,70.9891437,Cultural & Heritage Sites,4.0,30,Urban,3953,2.442843285,October to March,Low,Diu museum is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176068657,940
Madhya Pradesh,Ujjain,Kaliadeh Palace,23.2490716,75.7779662,Cultural & Heritage Sites,4.0,15,Urban,3946,2.442767418,October to March,Low,Kaliadeh Palace is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.176053484,941
Maharastra,Lonavala,Adlabs Imagica,18.7679396,73.2823206,Adventure & Outdoor Activities,4.0,1149,Urban,3911,2.442388082,October to March,Low,Adlabs Imagica is a popular urban place offering a pleasant and enjoyable visit.,0.458333333,3.175977616,942
Chhattisgarh,Raipur,Ambuja City Center mall,21.275629,81.687617,Shopping & Markets,4.5,0,Urban,25478,2.976134892,October to March,High,Ambuja City Center mall is a highly recommended urban destination with an excellent overall experience.,0.212,3.163226978,943
Delhi,Delhi,Red Fort,28.6561592,77.2410203,Cultural & Heritage Sites,4.5,35,Urban,5127,2.755567297,October to March,Medium,Red Fort is a highly recommended urban destination with an excellent overall experience.,0.232,3.149113459,944
Uttar Pradesh,Noida,Rashtriya Dalit Prerna Sthal and Green Garden,28.5678724,77.3113144,Cultural & Heritage Sites,4.2,0,Urban,23391,2.773515631,October to March,High,Rashtriya Dalit Prerna Sthal and Green Garden is a popular urban place offering a pleasant and enjoyable visit.,0.326666667,3.144703126,945
Andaman and Nicobar Islands,Port Blair,Kala Pani Cellular Jail,11.6747447,92.7478601,Cultural & Heritage Sites,4.5,50,Urban,4545,2.749259482,October to March,Medium,Kala Pani Cellular Jail is a highly recommended urban destination with an excellent overall experience.,0.212,3.117851896,946
Bihar,Bodh Gaya,Indosan Nippon Japanese temple,25.9644427,85.2722472,Religious & Spiritual Pilgrimages,4.0,0,Religious,22746,2.646525012,October to March,High,Indosan Nippon Japanese temple is a popular religious place offering a pleasant and enjoyable visit.,0.366666667,3.079305002,947
Haryana,Gurugram,Wet N Wild water park,29.0587757,76.085601,Adventure & Outdoor Activities,4.2,600,Urban,4925,2.573377987,October to March,Medium,Wet N Wild water park is a popular urban place offering a pleasant and enjoyable visit.,0.305555556,3.073008931,948
Delhi,Delhi,Waste to Wonder Park,28.5926939,77.2569715,Adventure & Outdoor Activities,4.1,50,Urban,4761,2.511600527,October to March,Medium,Waste to Wonder Park is a popular urban place offering a pleasant and enjoyable visit.,0.326666667,3.042320105,949
Bihar,Bodh Gaya,Great Buddha statue,24.6903883,84.9819433,Sightseeing & Exploration,3.9,0,Urban,21557,2.573638428,October to March,High,Great Buddha statue is an average urban destination that could benefit from better facilities.,0.2875,2.895977686,950
Kerala,Kozhikode,Kozhikode Beach,11.5601151,75.6058617,Natural Landscapes & Wildlife,3.9,0,Wildlife,22258,2.581235985,November to April,High,Kozhikode Beach is an average wildlife destination that could benefit from better facilities.,0.175,2.728747197,951
Tamil Nadu,Chennai,Marina Beach,13.0499526,87.0406081,"Natural Landscapes & Wildlife, Adventure & Outdoor Activities",3.9,0,Wildlife,22192,2.580520666,November to April,High,Marina Beach is an average wildlife destination that could benefit from better facilities.,0.175,2.728604133,952
Himachal Pradesh,Dalhousie,Panch Pulla Waterfall,32.5288,75.9908,Natural Landscapes & Wildlife,3.9,0,Wildlife,21939,2.577778609,November to April,High,Panch Pulla Waterfall is an average wildlife destination that could benefit from better facilities.,0.175,2.728055722,953
Bihar,Patna,Sanjay Gandhi Biological Park,25.5997345,85.0971767,Natural Landscapes & Wildlife,3.94,30,Wildlife,4458,2.412316561,November to April,Medium,Sanjay Gandhi Biological Park is an average wildlife destination that could benefit from better facilities.,0.175,2.714963312,954
Odisha,Keonjhar,Hadargarh reservoir,21.628933,84.7940911,Natural Landscapes & Wildlife,3.9,10,Wildlife,4365,2.387308611,November to April,Medium,Hadargarh reservoir is an average wildlife destination that could benefit from better facilities.,0.175,2.689961722,955
Daman and Diu,Diu,Naida Caves,20.7102563,70.980716,Natural Landscapes & Wildlife,3.9,200,Wildlife,4362,2.387276097,November to April,Medium,Naida Caves is an average wildlife destination that could benefit from better facilities.,0.175,2.689955219,956
Himachal Pradesh,Shimla,Himalayan bird park,31.102875,77.147654,Natural Landscapes & Wildlife,3.9,20,Wildlife,4077,2.384187219,November to April,Medium,Himalayan bird park is an average wildlife destination that could benefit from better facilities.,0.175,2.689337444,957
Goa,Goa,Dr. Salim Ali Bird Santuary,15.513,73.8704,Natural Landscapes & Wildlife,3.9,10,Wildlife,3866,2.381900365,November to April,Low,Dr. Salim Ali Bird Santuary is an average wildlife destination that could benefit from better facilities.,0.175,2.688880073,958
Sikkim,Gangtok,Shingba Rhododendron sanctuary,27.8012861,88.7695197,Natural Landscapes & Wildlife,3.8,0,Wildlife,21422,2.512175275,November to April,High,Shingba Rhododendron sanctuary is an average wildlife destination that could benefit from better facilities.,0.175,2.664935055,959
Ladakh,Leh,Drang Drung Glacier,34.1525864,77.5770535,Natural Landscapes & Wildlife,3.8,0,Wildlife,21314,2.511004753,November to April,High,Drang Drung Glacier  is an average wildlife destination that could benefit from better facilities.,0.175,2.664700951,960
Puducherry,Puducherry,Promenade Beach,11.9312773,79.8358019,Natural Landscapes & Wildlife,3.8,0,Wildlife,21199,2.509758363,November to April,High,Promenade Beach is an average wildlife destination that could benefit from better facilities.,0.175,2.664451673,961
Jammu and Kashmir,Srinagar,Betaab Valley,34.0540604,75.3638888,Natural Landscapes & Wildlife,3.8,0,Wildlife,21120,2.508902148,November to April,High,Betaab Valley  is an average wildlife destination that could benefit from better facilities.,0.175,2.66428043,962
Uttarakhand,Ranikhet,Rani Jheel,29.6397889,79.4301009,Natural Landscapes & Wildlife,3.8,0,Wildlife,20823,2.505683211,November to April,High,Rani Jheel is an average wildlife destination that could benefit from better facilities.,0.175,2.663636642,963
Nagaland,Kohima,Naga keeda bazaar,26.1584354,94.5624426,Shopping & Markets,3.9,0,Urban,21958,2.577984534,October to March,High,Naga keeda bazaar is an average urban destination that could benefit from better facilities.,0.116666667,2.640596907,964
Madhya Pradesh,Gwalior,Pagara Dam,26.2597748,77.8581672,Sightseeing & Exploration,3.9,0,Urban,21931,2.577691903,October to March,High,Pagara Dam is an average urban destination that could benefit from better facilities.,0.116666667,2.640538381,965
Bihar,Bodh Gaya,Mahabodhi Temple,24.6959222,84.9914193,Religious & Spiritual Pilgrimages,3.9,0,Religious,21908,2.577442625,October to March,High,Mahabodhi Temple is an average religious destination that could benefit from better facilities.,0.116666667,2.640488525,966
Tamil Nadu,Rameswaram,Ramanathaswamy Temple,9.2331475,79.3213819,Religious & Spiritual Pilgrimages,3.9,0,Religious,21884,2.577182509,October to March,High,Ramanathaswamy Temple is an average religious destination that could benefit from better facilities.,0.116666667,2.640436502,967
Tamil Nadu,Madurai,Gandhi memorial museum,10.0536633,78.1197754,Cultural & Heritage Sites,3.9,0,Urban,21879,2.577128319,October to March,High,Gandhi memorial museum is an average urban destination that could benefit from better facilities.,0.116666667,2.640425664,968
Sikkim,Namchi,Samdruptse Hill,27.1799743,88.3796775,Religious & Spiritual Pilgrimages,3.9,0,Religious,21862,2.57694407,October to March,High,Samdruptse Hill is an average religious destination that could benefit from better facilities.,0.116666667,2.640388814,969
Arunachal Pradesh,Tawang,Gorichen Peak hike,28.2179994,94.7277528,Adventure & Outdoor Activities,3.9,0,Urban,21782,2.576077016,October to March,High,Gorichen Peak hike is an average urban destination that could benefit from better facilities.,0.116666667,2.640215403,970
Odisha,Berhampur,Sana bazaar,19.3156111,84.7940911,Shopping & Markets,3.9,0,Urban,21763,2.575871091,October to March,High,Sana bazaar is an average urban destination that could benefit from better facilities.,0.116666667,2.640174218,971
Bihar,Bodh Gaya,Thai monastery,25.9644427,85.2722472,Religious & Spiritual Pilgrimages,3.9,0,Religious,21744,2.575665166,October to March,High,Thai monastery is an average religious destination that could benefit from better facilities.,0.116666667,2.640133033,972
Puducherry,Puducherry,Temple Adventures centre-Scuba diving,11.9415915,79.8083133,Adventure & Outdoor Activities,3.9,0,Urban,21668,2.574841465,October to March,High,Temple Adventures centre-Scuba diving is an average urban destination that could benefit from better facilities.,0.116666667,2.639968293,973
Tamil Nadu,Madurai,Meenakshi Amman Temple,9.9201457,78.1253966,Religious & Spiritual Pilgrimages,3.9,0,Religious,21660,2.574754759,October to March,High,Meenakshi Amman Temple is an average religious destination that could benefit from better facilities.,0.116666667,2.639950952,974
Uttarakhand,Mussoorie,Library Bazaar,30.4602549,78.063945,Shopping & Markets,3.9,0,Urban,21593,2.574028602,October to March,High,Library Bazaar is an average urban destination that could benefit from better facilities.,0.116666667,2.63980572,975
Tamil Nadu,Kanyakumari,Sannathi Street shopping,8.0780746,77.3266987,Shopping & Markets,3.9,0,Urban,21534,2.57338915,October to March,High,Sannathi Street shopping is an average urban destination that could benefit from better facilities.,0.116666667,2.63967783,976
Odisha,Rourkela,Jagannath Temple,22.2478283,86.091184,Religious & Spiritual Pilgrimages,3.9,0,Religious,21514,2.573172387,October to March,High,Jagannath Temple is an average religious destination that could benefit from better facilities.,0.116666667,2.639634477,977
Haryana,Gurugram,Ambience Mall,28.505504,77.095956,Shopping & Markets,3.9,0,Urban,21493,2.572944785,October to March,High,Ambience Mall is an average urban destination that could benefit from better facilities.,0.116666667,2.639588957,978
Jammu and Kashmir,Srinagar,Dachigam National Park,34.1371836,75.03775,Natural Landscapes & Wildlife,3.8,250,Wildlife,4222,2.325758753,November to April,Medium,Dachigam National Park is an average wildlife destination that could benefit from better facilities.,0.175,2.627651751,979
