item_id,popular_destination,city,state,latitude,longitude,synthetic_review,google_rating_norm,popularity_score_norm,estimated_visits_norm,sentiment_score_norm,experience_score_norm,price_fare_norm,place_category_Beach,place_category_Religious,place_category_Urban,place_category_Wildlife,interest_Adventure & Outdoor,interest_Adventure & Outdoor Activities,"interest_Adventure & Outdoor Activities, Natural Landscapes & Wildlife","interest_Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Adventure & Outdoor Activities,Sightseeing & Exploration","interest_Arts, Science & Literature Attractions","interest_Arts, Science & Literature Attractions, Cultural & Heritage Sites","interest_Arts, Science & Literature Attractions, Sightseeing & Exploration","interest_Culinary & Food Experiences, Shopping & Markets",interest_Cultural & Heritage,interest_Cultural & Heritage Sites,"interest_Cultural & Heritage Sites, Arts, Science & Literature Attractions","interest_Cultural & Heritage Sites, Natural Landscapes & Wildlife","interest_Cultural & Heritage Sites, Religious & Spiritual Pilgrimages","interest_Cultural & Heritage Sites, Shopping & Markets","interest_Cultural & Heritage Sites, Sightseeing & Exploration",interest_Natural Landscapes & Wildlife,"interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities","interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife, Beach","interest_Natural Landscapes & Wildlife, Religious & Spiritual Pilgrimages","interest_Natural Landscapes & Wildlife, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife,Adventure & Outdoor Activities,  Sightseeing & Exploration",interest_Religious & Spiritual Pilgrimages,"interest_Religious & Spiritual Pilgrimages, Cultural & Heritage Sites","interest_Religious & Spiritual Pilgrimages, Natural Landscapes & Wildlife","interest_Religious & Spiritual Pilgrimages, Sightseeing & Exploration",interest_Shopping & Markets,"interest_Shopping & Markets, Arts, Science & Literature Attractions",interest_Sightseeing & Exploration,"interest_Sightseeing & Exploration, Cultural & Heritage Sites","interest_Sightseeing & Exploration, Natural Landscapes & Wildlife",interest_Sports & Recreation,crowd_level_High,crowd_level_Low,crowd_level_Medium,best_season_to_visit_November to April,best_season_to_visit_October to March,state_Andaman and Nicobar Islands,state_Andhra Pradesh,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Daman and Diu,state_Delhi,state_Goa,state_Gujarat,state_Gujrat,state_Haryana,state_Himachal Pradesh,state_Jammu and Kashmir,state_Jharkhand,state_Karanataka,state_Karnataka,state_Kerala,state_Ladakh,state_Madhya Pradesh,state_Maharahtra,state_Maharashtra,state_Maharastra,state_Meghalaya,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Rajasthan,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal
892,Bodhi tree,Bodh Gaya,Bihar,25.9644427,85.2722472,Bodhi tree is a popular religious place offering a pleasant and enjoyable visit.,0.782608695652174,0.10733904367748295,0.10934748150757309,0.6910112352278752,0.12618106058418488,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
893,Sela pass,Tawang,Arunachal Pradesh,28.2179994,94.7277528,Sela pass is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10733561531941574,0.10930895561817541,0.6910112352278752,0.12618035151083573,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
894,Burra Bazaar,Kolkata,West Bengal,22.5599918,88.3531374,Burra Bazaar is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10733561531941574,0.10930895561817541,0.6910112352278752,0.12618035151083573,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
895,VIP market,Rourkela,Odisha,22.2477991,84.7472931,VIP market is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10733512551524407,0.10930345191969004,0.6910112352278752,0.12618025019461476,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
896,Lakkar bazaar,Shimla,Himachal Pradesh,31.1058233,77.1787114,Lakkar bazaar is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10733463575626145,0.10929794822120466,0.6910112352278752,0.12618014892512636,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
897,Mawmluh caves,Cherrapunji,Meghalaya,25.2539985,91.7130622,Mawmluh caves is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10731161672256698,0.1090392743923917,0.6910112352278752,0.12617538785719395,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
898,Khindsi Lake water sports,Nagpur,Maharashtra,21.404032,79.3634517,Khindsi Lake water sports is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10730231116633049,0.10893470412116943,0.6910112352278752,0.12617346317612335,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
899,Kothandaramaswamy Temple,Rameswaram,Tamil Nadu,9.2886164,79.0680317,Kothandaramaswamy Temple is a popular religious place offering a pleasant and enjoyable visit.,0.782608695652174,0.10729839304928065,0.10889067453328638,0.6910112352278752,0.1261726527865532,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
900,Tibetan Settlement market,Tawang,Arunachal Pradesh,28.2179994,94.7277528,Tibetan Settlement market is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10729447488704177,0.10884664494540332,0.6910112352278752,0.1261718423969831,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
901,Lamayuru  For Stargazing,Leh,Ladakh,34.1525864,77.5770535,Lamayuru  For Stargazing is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10727978189161858,0.10868153399084185,0.6910112352278752,0.12616880342441195,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
902,Indira Gandhi Park,Rourkela,Odisha,22.2402062,84.8777569,Indira Gandhi Park is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10722688710809514,0.10808713455442058,0.6910112352278752,0.1261578630951163,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
903,Ghanteswari temple,Sambalpur,Odisha,21.3546732,83.9811665,Ghanteswari temple is a popular religious place offering a pleasant and enjoyable visit.,0.782608695652174,0.10721317363063715,0.10793303099682988,0.6910112352278752,0.12615502670825457,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
904,All Saints Cathedral,Allahabad,Uttar Pradesh,25.27432,81.493504,All Saints Cathedral is a popular religious place offering a pleasant and enjoyable visit.,0.782608695652174,0.10720239875226378,0.10781194963015146,0.6910112352278752,0.12615279812525357,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
905,Sadar bazaar,Jabalpur,Madhya Pradesh,28.6585105,77.2127305,Sadar bazaar is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10719897039419657,0.1077734237407538,0.6910112352278752,0.12615208905190442,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
906,Pondy bazaar,Chennai,Tamil Nadu,13.0398891,80.0276134,Pondy bazaar is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10717644111948468,0.1075202536104262,0.6910112352278752,0.12614742930019301,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
907,Spituk Gompa Trek,Leh,Ladakh,34.1260631,77.5258614,Spituk Gompa Trek is a popular religious place offering a pleasant and enjoyable visit.,0.782608695652174,0.10715929928395945,0.10732762416343783,0.6910112352278752,0.12614388383998212,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
908,Camping by Kohima mountains,Kohima,Nagaland,25.6751129,94.1085998,Camping by Kohima mountains is a popular urban place offering a pleasant and enjoyable visit.,0.782608695652174,0.10714068817148645,0.10711848362099331,0.6910112352278752,0.12614003447784086,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
